Bank Ticker,BAC,BAC,BAC,BAC,BAC,BAC,BAC,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,C,C,C,C,C,C,C,GS,GS,GS,GS,GS,GS,GS,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC,WFC,WFC,WFC,WFC,WFC,WFC,WFC
Stock Info,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-18 00:00:00+00:00,53.81,53.94,53.34,53.92,12417500,39.3639192062,39.4590188065,39.020097574,39.4443880988,12417500,0.0,1.0,50.19,50.71,49.7,50.19,18656000,407.5861520251,411.8090011794,403.6069287836,407.5861520251,1865600,0.0,1.0,182.62,184.65,181.85,184.07,6127000,152.4595980902,154.15433571,151.8167665792,153.6701249615,6127000,0.0,1.0,47.21,48.0,46.61,47.85,21532700,33.6096660384,34.1720815472,33.1825150191,34.0652937924,21532700,0.0,1.0,76.3,76.7,75.7,76.4,3622900,50.2769363557,50.5405113825,49.8815738156,50.3428301124,3622900,0.0,1.0,36.81,36.95,36.49,36.73,6670400,24.646049911,24.7397865855,24.4317946551,24.592486097,6670400,0.0,1.0
2006-10-19 00:00:00+00:00,53.26,53.72,52.83,53.72,16086300,38.961574743,39.2980810213,38.6470145263,39.2980810213,16086300,0.0,1.0,49.87,49.93,49.51,49.76,18144000,404.9874756225,405.474727448,402.0639646695,404.0941806091,1814400,0.0,1.0,180.05,182.63,179.9,181.25,5560400,150.606239708,152.7643296744,150.4807693611,151.610002483,5560400,0.35,1.0,46.87,47.21,46.37,47.21,11986700,33.3676137941,33.6096660384,33.0116546113,33.6096660384,11986700,0.0,1.0,76.18,76.29,75.61,75.88,2685400,50.1978638477,50.2703469801,49.8222694346,50.0001825776,2685400,0.0,1.0,36.74,36.82,36.3,36.66,7139800,24.5991815738,24.6527453878,24.3045805969,24.5456177598,7139800,0.0,1.0
2006-10-20 00:00:00+00:00,53.62,53.68,52.75,53.33,16555700,39.2249274825,39.2688196058,38.5884916953,39.0127822201,16555700,0.0,1.0,49.91,49.99,49.5,49.87,26694000,405.3123101728,405.9619792735,401.982756032,404.9874756225,2669400,0.0,1.0,180.4,180.69,178.85,179.72,4206600,150.8990038507,151.1415798547,149.6024769329,150.3302049448,4206600,0.0,1.0,47.12,47.13,46.54,46.88,10979200,33.5455933855,33.5527125691,33.1326807335,33.3747329778,10979200,0.0,1.0,76.4,76.71,75.99,76.4,3085500,50.3428301124,50.5471007582,50.07266571,50.3428301124,3085500,0.0,1.0,36.63,36.99,36.49,36.91,11002100,24.5255313296,24.7665684925,24.4317946551,24.7130046785,11002100,0.0,1.0
2006-10-23 00:00:00+00:00,53.66,53.97,53.23,53.28,14966300,39.254188898,39.4809648682,38.9396286814,38.9762054507,14966300,0.0,1.0,50.62,50.74,49.79,49.8,20734000,411.0781234412,412.0526270921,404.3378065218,404.4190151594,2073400,0.0,1.0,184.7,184.87,180.21,180.23,4695800,154.4958204613,154.6380201878,150.7400747446,150.7568041242,4695800,0.0,1.0,47.39,47.47,46.82,46.83,8838300,33.7378113442,33.7947648134,33.3320178758,33.3391370595,8838300,0.0,1.0,77.35,77.73,76.21,77.0,4317100,50.968820801,51.2192170764,50.2176319747,50.7381926526,4317100,0.0,1.0,36.67,36.7452,36.33,36.46,4544800,24.5523132366,24.6026632217,24.3246670271,24.4117082248,4544800,0.0,1.0
2006-10-24 00:00:00+00:00,53.43,53.6,53.12,53.46,14260800,39.0859357589,39.2102967748,38.8591597887,39.1078818205,14260800,0.0,1.0,50.47,50.65,50.24,50.5,15486000,409.8599938774,411.3217493539,407.992195213,410.1036197902,1548600,0.0,1.0,187.84,188.25,184.4,184.52,5516100,157.1223330561,157.4652853376,154.2448797676,154.3452560451,5516100,0.0,1.0,47.14,47.21,46.75,47.14,13431500,33.5598317528,33.6096660384,33.2821835902,33.5598317528,13431500,0.0,1.0,78.16,78.18,76.85,76.85,3223800,51.5025602302,51.5157389815,50.6393520175,50.6393520175,3223800,0.0,1.0,36.45,36.6,36.22,36.5,7779500,24.4050127481,24.5054448993,24.2510167829,24.4384901318,7779500,0.0,1.0
2006-10-25 00:00:00+00:00,54.0,54.09,53.54,53.54,11578600,39.5029109298,39.5687491147,39.1664046515,39.1664046515,11578600,0.0,1.0,50.87,50.93,50.4,50.4,14169000,413.1083393807,413.5955912062,409.2915334144,409.2915334144,1416900,0.0,1.0,188.61,189.69,187.16,188.64,5224400,157.7664141701,158.6698006676,156.5535341502,157.7915082394,5224400,0.0,1.0,47.27,47.5,46.9216,47.3,9021700,33.6523811403,33.8161223644,33.4043487818,33.6737386913,9021700,0.0,1.0,77.47,78.2,76.95,78.0,3252100,51.047893309,51.5289177329,50.7052457742,51.3971302195,3252100,0.0,1.0,36.39,36.54,36.03,36.45,7103600,24.3648398876,24.4652720388,24.1238027247,24.4050127481,7103600,0.0,1.0
2006-10-26 00:00:00+00:00,54.18,54.18,53.69,53.99,9950800,39.6345872996,39.6345872996,39.2761349597,39.4955955759,9950800,0.0,1.0,50.83,50.95,50.57,50.87,19278000,412.7835048304,413.7580084814,410.6720802533,413.1083393807,1927800,0.0,1.0,193.38,193.6,188.29,189.2,5732100,161.7563712009,161.9403943764,157.4987440967,158.2599308678,5732100,0.0,1.0,47.77,47.95,47.31,47.35,7644300,34.0083403231,34.1364856289,33.6808578749,33.7093346096,7644300,0.0,1.0,77.62,77.72,76.73,77.55,3270100,51.1467339441,51.2126277008,50.5602795095,51.1006083144,3270100,0.0,1.0,36.43,36.48,36.08,36.33,6275300,24.3916217946,24.4250991783,24.1572801084,24.3246670271,6275300,0.0,1.0
2006-10-27 00:00:00+00:00,53.7,54.05,53.61,54.03,9197700,39.2834503135,39.5394876992,39.2176121286,39.5248569914,9197700,0.0,1.0,50.36,50.75,50.3,50.65,16868000,408.966698864,412.1338357297,408.4794470385,411.3217493539,1686800,0.0,1.0,188.67,193.23,188.39,193.23,5703200,157.8166023088,161.630900854,157.5823909946,161.630900854,5703200,0.0,1.0,47.29,47.71,47.16,47.57,7112500,33.6666195076,33.9656252212,33.5740701201,33.86595665,7112500,0.0,1.0,76.44,77.42,76.32,76.69,2869300,50.3691876151,51.0149464307,50.2901151071,50.5339220068,2869300,0.0,1.0,36.32,36.62,36.25,36.43,8199100,24.3179715504,24.5188358528,24.2711032131,24.3916217946,8199100,0.0,1.0
2006-10-30 00:00:00+00:00,53.92,54.07,53.59,53.6,7471300,39.4443880988,39.5541184069,39.2029814209,39.2102967748,7471300,0.0,1.0,50.12,50.44,50.05,50.25,12847000,407.0176915621,409.6163679647,406.449231099,408.0734038506,1284700,0.0,1.0,189.75,190.55,186.7,188.0,5354900,158.7199888064,159.3891639897,156.1687584198,157.2561680927,5354900,0.0,1.0,47.45,47.67,47.08,47.34,10222600,33.7805264461,33.9371484866,33.5171166509,33.7022154259,10222600,0.0,1.0,76.58,76.85,75.81,76.3,3863800,50.4614388745,50.6393520175,49.954056948,50.2769363557,3863800,0.0,1.0,36.34,36.53,36.21,36.47,5850600,24.3313625039,24.4585765621,24.2443213061,24.4184037016,5850600,0.0,1.0
2006-10-31 00:00:00+00:00,53.87,54.29,53.83,54.13,11782300,39.4078113294,39.7150561922,39.3785499139,39.5980105302,11782300,0.0,1.0,50.16,50.46,50.11,50.12,18139000,407.3425261124,409.7787852398,406.9364829245,407.0176915621,1813900,0.0,1.0,189.79,191.02,188.88,190.0,4548300,158.7534475655,159.78230441,157.9922607945,158.9291060512,4548300,0.0,1.0,47.44,48.08,47.43,47.78,12564200,33.7734072625,34.2290350164,33.7662880788,34.0154595068,12564200,0.0,1.0,76.43,76.92,76.12,76.75,4047700,50.3625982394,50.6854776472,50.1583275937,50.5734582609,4047700,0.0,1.0,36.29,36.73,36.18,36.49,11531700,24.2978851201,24.592486097,24.2242348759,24.4317946551,11531700,0.0,1.0
2006-11-01 00:00:00+00:00,53.58,54.15,53.5,54.15,12654100,39.195666067,39.6126412379,39.137143236,39.6126412379,12654100,0.0,1.0,50.09,50.71,49.92,50.55,20842000,406.7740656493,411.8090011794,405.3935188104,410.5096629781,2084200,0.0,1.0,185.0,192.21,184.75,191.0,7731800,154.7467611551,160.7777024952,154.5376439103,159.7655750304,7731800,0.0,1.0,46.93,47.819,46.71,47.75,11490200,33.410328896,34.043224323,33.2537068556,33.9941019558,11490200,0.0,1.0,73.77,77.15,73.71,76.6,5959500,48.6098243114,50.8370332876,48.5702880574,50.4746176258,5959500,0.0,1.0,35.99,36.3,35.77,36.3,7279600,24.2844941666,24.4936687482,24.1360476894,24.4936687482,7279600,0.28,1.0
2006-11-02 00:00:00+00:00,53.55,53.69,53.22,53.36,8920300,39.1737200054,39.2761349597,38.9323133275,39.0347282817,8920300,0.0,1.0,49.74,49.88,49.47,49.8,17615000,407.9109865755,409.059107567,405.6967532346,408.403038429,1761500,0.49,1.0,187.39,187.79,182.7,184.51,6191000,156.7459220154,157.0805096071,152.8228825029,154.3368913553,6191000,0.0,1.0,46.9,47.08,46.69,46.93,7059000,33.3889713451,33.5171166509,33.2394684883,33.410328896,7059000,0.0,1.0,74.16,75.48,73.3,73.89,6119000,48.8668099625,49.7366075509,48.300123655,48.6888968195,6119000,0.0,1.0,35.87,36.1,35.73,35.87,6738800,24.2035233608,24.3587174052,24.1090574208,24.2035233608,6738800,0.0,1.0
2006-11-03 00:00:00+00:00,53.43,53.69,53.4,53.55,7531600,39.0859357589,39.2761349597,39.0639896972,39.1737200054,7531600,0.0,1.0,49.59,49.99,49.48,49.75,10575000,406.6808569416,409.9612026318,405.7787618768,407.9929952177,1057500,0.0,1.0,187.13,188.95,185.3,188.9,4153100,156.5284400808,158.050813623,154.9977018489,158.008990174,4153100,0.0,1.0,46.89,47.25,46.5,47.15,7984100,33.3818521614,33.638142773,33.1042039988,33.5669509365,7984100,0.0,1.0,74.28,74.84,73.71,74.64,3205600,48.9458824706,49.314887508,48.5702880574,49.1830999947,3205600,0.0,1.0,36.0,36.23,35.93,35.97,6358200,24.2912417338,24.4464357782,24.2440087637,24.2709990323,6358200,0.0,1.0
2006-11-06 00:00:00+00:00,54.21,54.25,53.67,53.68,11139700,39.6565333612,39.6857947767,39.2615042519,39.2688196058,11139700,0.0,1.0,50.22,50.29,49.44,49.6,15291000,411.8474014037,412.4214618995,405.4507273078,406.7628655839,1529100,0.0,1.0,190.0,191.7,187.68,187.68,4639000,158.9291060512,160.3511033158,156.9884980194,156.9884980194,4639000,0.0,1.0,47.65,47.72,47.05,47.18,8633700,33.9229101192,33.9727444048,33.4957590999,33.5883084874,8633700,0.0,1.0,76.04,76.33,74.75,75.0,3856400,50.1056125883,50.2967044827,49.255583127,49.4203175187,3856400,0.0,1.0,36.34,36.4,36.02,36.1,7950800,24.5206590168,24.5611444197,24.3047368681,24.3587174052,7950800,0.0,1.0
2006-11-07 00:00:00+00:00,54.42,54.62,54.16,54.22,8579500,39.8101557926,39.9564628701,39.6199565918,39.6638487151,8579500,0.0,1.0,50.48,50.75,50.19,50.49,13627000,413.9796261023,416.1938594432,411.6013754769,414.0616347446,1362700,0.0,1.0,188.68,191.42,188.56,190.2,3697900,157.8249669986,160.1168920017,157.7245907211,159.096399847,3697900,0.0,1.0,47.49,48.0,47.47,47.5,8535500,33.8090031808,34.1720815472,33.7947648134,33.8161223644,8535500,0.0,1.0,75.9,76.97,75.85,76.45,4500300,50.013361329,50.7184245256,49.9804144506,50.3757769908,4500300,0.0,1.0,36.39,36.57,36.2,36.35,6877000,24.5543968525,24.6758530612,24.4261930767,24.527406584,6877000,0.0,1.0
2006-11-08 00:00:00+00:00,54.61,54.75,54.2,54.4,9559600,39.9491475162,40.0515624705,39.6492180073,39.7955250848,9559600,0.0,1.0,50.57,50.72,50.27,50.4,10750000,414.7177038826,415.9478335164,412.257444615,413.3235569643,1075000,0.0,1.0,188.77,189.92,186.5,187.65,3989800,157.9002492067,158.8621885328,156.0014646239,156.96340395,3989800,0.0,1.0,47.64,47.9,47.2,47.5,7511200,33.9157909356,34.1008897106,33.6025468547,33.8161223644,7511200,0.0,1.0,75.54,76.0,75.05,75.38,4462700,49.7761438049,50.0792550857,49.4532643971,49.6707137942,4462700,0.0,1.0,36.8,36.92,36.35,36.44,6838200,24.8310471056,24.9120179114,24.527406584,24.5881346883,6838200,0.0,1.0
2006-11-09 00:00:00+00:00,54.51,54.72,54.38,54.52,9004900,39.8759939775,40.0296164089,39.7808943771,39.8833093313,9004900,0.0,1.0,50.61,50.62,50.31,50.57,10241000,415.0457384516,415.1277470939,412.585479184,414.7177038826,1024100,0.0,1.0,184.78,189.0,184.78,188.4,4488400,154.5627379797,158.092637072,154.5627379797,157.5907556844,4488400,0.0,1.0,47.24,47.75,47.18,47.65,6836700,33.6310235894,33.9941019558,33.5883084874,33.9229101192,6836700,0.0,1.0,74.85,75.88,74.61,75.39,4431300,49.3214768837,50.0001825776,49.1633318677,49.6773031698,4431300,0.0,1.0,36.73,36.9,36.59,36.8,5831000,24.7838141356,24.8985227771,24.6893481955,24.8310471056,5831000,0.0,1.0
2006-11-10 00:00:00+00:00,54.77,54.77,54.25,54.51,9612200,40.0661931782,40.0661931782,39.6857947767,39.8759939775,9612200,0.0,1.0,50.63,50.9,50.4,50.75,11650000,415.2097557361,417.423989077,413.3235569643,416.1938594432,1165000,0.0,1.0,187.06,187.07,184.6,185.46,3319800,156.4698872523,156.4782519421,154.4121735634,155.1315368855,3319800,0.0,1.0,47.61,47.61,47.31,47.45,5849900,33.8944333846,33.8944333846,33.6808578749,33.7805264461,5849900,0.0,1.0,76.68,76.72,75.13,75.25,3667400,50.5273326312,50.5536901338,49.5059794024,49.5850519105,3667400,0.0,1.0,36.67,36.82,36.48,36.74,5366300,24.7433287327,24.8445422399,24.6151249569,24.7905617027,5366300,0.0,1.0
2006-11-13 00:00:00+00:00,54.46,54.93,54.46,54.57,8669900,39.8394172081,40.1832388403,39.8394172081,39.9198861007,8669900,0.0,1.0,50.69,50.95,50.5,50.5,8094000,415.7018075897,417.8340322883,414.1436433868,414.1436433868,809400,0.0,1.0,187.73,189.8,187.23,187.65,3382300,157.0303214684,158.7618122553,156.6120869787,156.96340395,3382300,0.0,1.0,47.66,47.89,47.36,47.4,7664600,33.9300293029,34.093770527,33.7164537932,33.7449305278,7664600,0.0,1.0,77.33,78.2,76.62,76.85,3801700,50.9556420497,51.5289177329,50.4877963772,50.6393520175,3801700,0.0,1.0,36.49,36.95,36.39,36.71,6552100,24.621872524,24.9322606129,24.5543968525,24.7703190013,6552100,0.0,1.0
2006-11-14 00:00:00+00:00,54.83,54.98,54.07,54.55,13716200,40.1100853015,40.2198156096,39.5541184069,39.905255393,13716200,0.0,1.0,50.75,50.85,50.04,50.8,18073000,416.1938594432,417.0139458657,410.3712458431,416.6039026545,1807300,0.0,1.0,190.36,190.94,185.4,188.4,4702800,159.2302348837,159.7153868916,155.0813487468,157.5907556844,4702800,0.0,1.0,47.75,47.81,47.0616,47.49,8276800,33.9941019558,34.0368170577,33.5040173529,33.8090031808,8276800,0.0,1.0,78.23,78.5,76.64,77.78,4075300,51.5486858599,51.726599003,50.5009751285,51.2521639548,4075300,0.0,1.0,36.71,36.92,36.19,36.49,5911000,24.7703190013,24.9120179114,24.4194455096,24.621872524,5911000,0.0,1.0
2006-11-15 00:00:00+00:00,54.48,54.8,54.33,54.77,12612500,39.8540479158,40.0881392399,39.7443176077,40.0661931782,12612500,0.0,1.0,50.47,50.7,50.2,50.55,15143000,413.8976174601,415.7838162319,411.6833841192,414.5536865981,1514300,0.0,1.0,193.11,194.32,189.84,190.37,5090900,161.5305245765,162.5426520414,158.7952710145,159.2385995735,5090900,0.0,1.0,47.45,47.67,46.99,47.57,11340700,33.7805264461,33.9371484866,33.453043998,33.86595665,11340700,0.0,1.0,78.66,79.0,78.23,78.5,4525300,51.8320290137,52.0560677864,51.5486858599,51.726599003,4525300,0.0,1.0,36.23,36.72,36.12,36.63,9744200,24.4464357782,24.7770665684,24.3722125395,24.7163384641,9744200,0.0,1.0
2006-11-16 00:00:00+00:00,54.9,54.99,54.59,54.73,10064100,40.1612927786,40.2271309635,39.9345168085,40.0369317627,10064100,0.0,1.0,50.66,50.75,50.42,50.5,12951000,415.4557816629,416.1938594432,413.4875742488,414.1436433868,1295100,0.0,1.0,196.72,196.8,194.0,194.08,4784000,164.5501775915,164.6170951099,162.274981968,162.3418994864,4784000,0.0,1.0,47.85,47.98,47.37,47.5,8192500,34.0652937924,34.1578431799,33.7235729769,33.8161223644,8192500,0.0,1.0,78.68,79.5,78.17,79.25,4137400,51.845207765,52.3855365699,51.5091496059,52.2208021781,4137400,0.0,1.0,36.5,36.63,36.35,36.61,7102800,24.6286200912,24.7163384641,24.527406584,24.7028433298,7102800,0.0,1.0
2006-11-17 00:00:00+00:00,54.85,55.05,54.82,54.85,13267400,40.1247160093,40.2710230868,40.1027699476,40.1247160093,13267400,0.0,1.0,50.8,50.88,50.48,50.64,30110000,416.6039026545,417.2599717925,413.9796261023,415.2917643784,3011000,0.0,1.0,195.04,197.0,194.88,195.36,3397300,163.1449097064,164.7843889057,163.0110746698,163.4125797798,3397300,0.0,1.0,47.66,47.99,47.59,47.99,12991600,33.9300293029,34.1649623635,33.8801950173,34.1649623635,12991600,0.0,1.0,79.12,79.29,78.29,79.2,3436600,52.1351402944,52.2471596808,51.5882221139,52.1878552998,3436600,0.0,1.0,36.27,36.5,36.26,36.3,11406500,24.4734260468,24.6286200912,24.4666784796,24.4936687482,11406500,0.0,1.0
2006-11-20 00:00:00+00:00,54.9,55.08,54.72,54.85,8949900,40.1612927786,40.2929691484,40.0296164089,40.1247160093,8949900,0.0,1.0,50.73,50.89,50.45,50.75,13427000,416.0298421587,417.3419804348,413.7336001756,416.1938594432,1342700,0.0,1.0,197.45,198.11,195.03,195.39,3344800,165.1607999463,165.7128694726,163.1365450166,163.4376738492,3344800,0.0,1.0,47.9,48.05,47.55,47.66,8614500,34.1008897106,34.2076774655,33.8517182827,33.9300293029,8614500,0.0,1.0,79.31,80.0,78.26,78.7,4449000,52.2603384322,52.7150053533,51.5684539869,51.8583865163,4449000,0.0,1.0,36.16,36.305,36.04,36.27,5877200,24.3992028081,24.4970425318,24.3182320024,24.4734260468,5877200,0.0,1.0
2006-11-21 00:00:00+00:00,54.72,55.05,54.51,55.04,9191500,40.0296164089,40.2710230868,39.8759939775,40.2637077329,9191500,0.0,1.0,50.61,50.85,50.4515,50.84,10110000,415.0457384516,417.0139458657,413.7459014719,416.9319372235,1011000,0.0,1.0,199.76,199.89,198.29,199.0,3447600,167.0930432883,167.2017842556,165.8634338889,166.4573268641,3447600,0.0,1.0,47.75,47.94,47.4,47.78,7423800,33.9941019558,34.1293664453,33.7449305278,34.0154595068,7423800,0.0,1.0,79.23,79.75,79.1,79.39,2627100,52.2076234268,52.5502709616,52.1219615431,52.3130534375,2627100,0.0,1.0,35.78,36.2,35.77,36.16,7766300,24.1427952565,24.4261930767,24.1360476894,24.3992028081,7766300,0.0,1.0
2006-11-22 00:00:00+00:00,54.63,54.92,54.42,54.68,11706600,39.963778224,40.1759234864,39.8101557926,40.0003549934,11706600,0.0,1.0,50.77,50.95,50.58,50.7,11686000,416.3578767277,417.8340322883,414.7997125249,415.7838162319,1168600,0.0,1.0,202.29,202.47,199.99,200.0,3057200,169.2093098058,169.359874222,167.2854311536,167.2937958433,3057200,0.0,1.0,47.59,47.89,47.38,47.6,5916100,33.8801950173,34.093770527,33.7306921605,33.887314201,5916100,0.0,1.0,79.2,80.0,78.77,79.65,2783900,52.1878552998,52.7150053533,51.904512146,52.4843772049,2783900,0.0,1.0,35.51,35.82,35.41,35.79,9128900,23.9606109435,24.1697855251,23.893135272,24.1495428237,9128900,0.0,1.0
2006-11-24 00:00:00+00:00,54.56,54.76,54.27,54.37,4835400,39.9125707469,40.0588778244,39.7004254845,39.7735790232,4835400,0.0,1.0,50.31,50.67,50.31,50.5,10135000,412.585479184,415.5377903052,412.585479184,414.1436433868,1013500,0.0,1.0,201.6,203.35,199.15,200.23,1978600,168.6321462101,170.0959669237,166.582797211,167.4861837086,1978600,0.0,1.0,47.27,47.53,47.18,47.22,2926400,33.6523811403,33.8374799154,33.5883084874,33.616785222,2926400,0.0,1.0,78.95,79.25,78.15,78.3,1120500,52.0231209081,52.2208021781,51.4959708545,51.5948114896,1120500,0.0,1.0,35.57,35.73,35.28,35.34,3660000,24.0010963464,24.1090574208,23.8054168991,23.845902302,3660000,0.0,1.0
2006-11-27 00:00:00+00:00,53.92,54.69,53.73,54.56,14859600,39.4443880988,40.0076703472,39.3053963752,39.9125707469,14859600,0.0,1.0,49.89,50.54,49.67,50.3,21751000,409.1411162093,414.4716779558,407.3369260797,412.5034705417,2175100,0.0,1.0,193.11,202.1,193.11,201.35,6328200,161.5305245765,169.0503806997,161.5305245765,168.4230289653,6328200,0.0,1.0,46.63,47.26,46.45,47.18,11109800,33.1967533864,33.6452619567,33.0686080806,33.5883084874,11109800,0.0,1.0,76.25,78.83,76.09,78.7,4469200,50.2439894774,51.9440484,50.1385594667,51.8583865163,4469200,0.0,1.0,35.2,35.57,35.15,35.57,10366100,23.7514363619,24.0010963464,23.7176985262,24.0010963464,10366100,0.0,1.0
2006-11-28 00:00:00+00:00,54.27,54.49,53.78,53.92,11998100,39.7004254845,39.8613632697,39.3419731445,39.4443880988,11998100,0.0,1.0,49.56,49.85,49.43,49.65,14557000,406.4348310149,408.8130816403,405.3687186656,407.1729087952,1455700,0.0,1.0,197.12,197.49,191.5,193.0,5864900,164.8847651832,165.1942587055,160.18380952,161.4385129888,5864900,0.0,1.0,46.2,46.59,45.78,46.46,13415600,32.8906284892,33.1682766517,32.5916227756,33.0757272642,13415600,0.0,1.0,76.92,77.12,75.8,75.94,3881000,50.6854776472,50.8172651606,49.9474675723,50.0397188316,3881000,0.0,1.0,35.11,35.15,34.9,35.11,9385700,23.6907082576,23.7176985262,23.5490093475,23.6907082576,9385700,0.0,1.0
2006-11-29 00:00:00+00:00,54.02,54.14,53.71,54.06,9322900,39.9272014546,40.0158957192,39.6980746043,39.9567662095,9322900,0.56,1.0,49.86,49.97,49.48,49.75,13262000,408.8950902825,409.7971853473,405.7787618768,407.9929952177,1326200,0.0,1.0,196.22,199.45,193.06,199.17,5915000,164.1319431019,166.8337379048,161.4887011276,166.5995265906,5915000,0.0,1.0,46.67,46.87,46.21,46.21,9414400,33.225230121,33.3676137941,32.8977476728,32.8977476728,9414400,0.0,1.0,77.41,77.94,76.47,77.74,4036600,51.008357055,51.3575939655,50.3889557421,51.2258064521,4036600,0.0,1.0,35.46,35.5,35.15,35.16,5941700,23.9268731078,23.9538633764,23.7176985262,23.7244460933,5941700,0.0,1.0
2006-11-30 00:00:00+00:00,53.85,54.15,53.66,54.02,11314900,39.8015512464,40.0232869079,39.6611186608,39.9272014546,11314900,0.0,1.0,49.59,49.89,49.45,49.89,17061000,406.6808569416,409.1411162093,405.5327359501,409.1411162093,1706100,0.0,1.0,194.8,196.45,193.18,195.4,4082500,162.9441571514,164.3243309671,161.5890774051,163.446038539,4082500,0.0,1.0,46.28,46.74,46.05,46.72,13058500,32.9475819584,33.2750644066,32.7838407343,33.2608260393,13058500,0.0,1.0,76.16,77.4,75.8,77.13,4164000,50.1846850964,51.0017676793,49.9474675723,50.8238545363,4164000,0.0,1.0,35.24,35.48,34.99,35.46,6475300,23.7784266305,23.9403682421,23.6097374518,23.9268731078,6475300,0.0,1.0
2006-12-01 00:00:00+00:00,53.5,54.0,53.01,53.83,14482400,39.5428596413,39.9124190772,39.1806913941,39.786768869,14482400,0.0,1.0,49.38,49.63,48.83,49.59,17740000,404.9586754543,407.0088915107,400.4482001303,406.6808569416,1774000,0.0,1.0,194.5,196.43,191.52,195.7,4820900,162.6932164577,164.3076015875,160.2005388996,163.6969792327,4820900,0.0,1.0,46.01,46.51,45.51,46.5,14731400,32.7553639997,33.1113231825,32.3994048169,33.1042039988,14731400,0.0,1.0,75.27,76.55,74.51,76.3,5333700,49.5982306618,50.4416707475,49.097438111,50.2769363557,5333700,0.0,1.0,35.23,35.49,35.01,35.43,8862600,23.7716790633,23.9471158092,23.6232325861,23.9066304063,8862600,0.0,1.0
2006-12-04 00:00:00+00:00,52.65,53.02,52.2,52.5,28801800,38.9146086002,39.1880825828,38.5820051079,38.8037407695,28801800,0.0,1.0,50.0,50.18,49.37,49.65,20774000,410.0432112741,411.5193668347,404.876666812,407.1729087952,2077400,0.0,1.0,200.05,200.0833,195.39,195.65,4259100,167.3356192923,167.3634737093,163.4376738492,163.6551557838,4259100,0.0,1.0,46.84,47.13,46.16,46.28,13148100,33.3462562431,33.5527125691,32.8621517545,32.9475819584,13148100,0.0,1.0,77.26,77.5,75.63,75.63,3949800,50.90951642,51.067661436,49.8354481859,49.8354481859,3949800,0.0,1.0,35.49,35.62,35.2,35.23,8880800,23.9471158092,24.0348341821,23.7514363619,23.7716790633,8880800,0.0,1.0
2006-12-05 00:00:00+00:00,52.79,52.83,52.3,52.66,16918300,39.0180852423,39.0476499972,38.6559169951,38.921999789,16918300,0.0,1.0,50.51,50.57,49.76,49.89,15779000,414.2256520291,414.7177038826,408.07500386,409.1411162093,1577900,0.0,1.0,201.61,202.25,198.21,199.7,3733000,168.6405108999,169.1758510466,165.7965163705,167.0428551496,3733000,0.0,1.0,47.2,47.5,46.77,46.9,10747700,33.6025468547,33.8161223644,33.2964219575,33.3889713451,10747700,0.0,1.0,77.98,78.16,77.07,77.22,3567800,51.3839514682,51.5025602302,50.7843182823,50.8831589173,3567800,0.0,1.0,35.52,35.57,35.31,35.5,8803800,23.9673585106,24.0010963464,23.8256596005,23.9538633764,8803800,0.0,1.0
2006-12-06 00:00:00+00:00,52.69,53.03,52.6,52.75,13045300,38.9441733551,39.1954737715,38.8776526566,38.9885204874,13045300,0.0,1.0,50.78,50.81,50.38,50.5,12316000,416.43988537,416.6859112967,413.1595396798,414.1436433868,1231600,0.0,1.0,205.0,205.05,201.0,202.0,4133200,171.4761407394,171.5179641884,168.1302648226,168.9667338018,4133200,0.0,1.0,46.83,47.25,46.76,47.07,14162400,33.3391370595,33.638142773,33.2893027739,33.5099974672,14162400,0.0,1.0,78.61,78.92,78.09,78.32,3221800,51.7990821353,52.0033527811,51.4564346005,51.6079902409,3221800,0.0,1.0,35.52,35.68,35.51,35.62,5104800,23.9673585106,24.075319585,23.9606109435,24.0348341821,5104800,0.0,1.0
